ticker,status,entry_date,exit_date,holding_days,entry_price,exit_price,notional,return_pct,pnl,buy_trade_id,sell_trade_id
MSFT,realized,2025-02-23,2026-01-12,323,400.0641784667969,475.06439208984375,1001.0,0.18747045514166544,187.6579255968071,68209b4e2646,b0b255ef4497
MSFT,realized,2026-01-06,2026-01-12,6,476.3885192871094,475.06439208984375,100001.0,-0.0027795111419710796,-277.95389370824995,23647be40b13,8175ae550219
MSFT,realized,2026-01-21,2026-02-10,20,442.1409912109375,411.437744140625,15001.0,-0.06944220888957237,-1041.702575552475,99a4d5da2e37,95d00d0ecafa
MSFT,realized,2026-01-23,2026-02-13,21,463.8841857910156,399.5407409667969,250001.0,-0.13870583821369178,-34676.59825926116,42a59fac1f04,c74d2324dbc1
C,realized,2026-01-17,2026-03-17,59,111.68677520751953,107.20288848876953,1001.0,-0.04014697989460898,-40.18712687450359,4da27b9a78dc,98c9ad8eaf72
BRK-B,realized,2026-01-07,2026-01-21,14,496.1199951171875,483.8299865722656,1001.0,-0.024772249991695812,-24.797022241687507,2f8e5bf2e2b7,80a9c690ce03
BRK-B,realized,2026-01-17,2026-03-18,60,485.3900146484375,484.4700012207031,1001.0,-0.0018954107006109928,-1.8973061113116036,f663360dcc16,25ffca99e1ee
BRK-B,realized,2026-01-23,2026-03-26,62,478.9700012207031,475.2699890136719,1001.0,-0.007724935168385071,-7.732660103553457,bb93cd5fb41b,a42882f41416
OMC,realized,2026-01-07,2026-02-10,34,76.81359100341797,72.33824157714844,1001.0,-0.05826246850079424,-58.320730969295035,645d4331f918,f1ef72540b9e
OMC,realized,2026-01-12,2026-03-26,73,77.38786315917969,75.30999755859375,1001.0,-0.02685001905676036,-26.87686907581712,f289cd1795f0,627077451eb2
AVA,realized,2026-03-04,2026-03-30,26,39.857173919677734,39.975738525390625,1001.0,0.0029747368930829925,2.9777116299760755,46a45341cec3,3d2037a223b3
SWKS,realized,2026-01-01,2026-03-17,75,63.086952209472656,53.247318267822266,100001.0,-0.15596939774454577,-15597.095743852322,c2a0a271df2b,1b22c08adfb0
SWKS,realized,2026-01-21,2026-03-18,56,57.356224060058594,53.11844253540039,1001.0,-0.0738852948238147,-73.95918011863851,364325e0ff8c,3db36d35fcb6
ACN,realized,2026-01-11,2026-02-12,32,278.5973815917969,220.1827850341797,1001.0,-0.20967388933757722,-209.8835632269148,6feb1a39211b,df163f5f1e46
ACN,realized,2026-01-21,2026-02-12,22,278.3594055175781,220.1827850341797,50001.0,-0.20899822075429975,-10450.12003593574,92484015da09,f8c4c9404f58
ACN,realized,2026-01-21,2026-02-21,31,278.3594055175781,199.48826599121094,1001.0,-0.2833428221321106,-283.6261649542427,0e2610c0a0ab,c40a2a5a0696
ACN,realized,2026-02-10,2026-03-17,35,238.83460998535156,196.98947143554688,500001.0,-0.17520550540129495,-87602.92790615288,baaf61dea603,ab1d1435259a
BX,realized,2026-02-12,2026-02-12,0,128.57861328125,128.57861328125,1001.0,0.0,0.0,c2800687cc6d,f5c5f06b4845
BX,realized,2026-03-02,2026-03-14,12,114.27117156982422,106.13655090332031,1001.0,-0.07118698928831171,-71.25817627760003,a5574ab8cebe,52378f7ce451
V,realized,2026-01-07,2026-01-21,14,354.4129333496094,323.9390563964844,1001.0,-0.08598409957873675,-86.07008367831548,ae5525d7505c,8c0661c99630
V,realized,2026-01-12,2026-01-26,14,341.7851867675781,327.13580322265625,1001.0,-0.04286137642028295,-42.90423779670323,bfb86f00ab30,ddaebb2b3fb7
V,realized,2026-01-17,2026-02-06,20,324.4768371582031,330.21307373046875,1001.0,0.017678416192983427,17.69609460917641,065deb0f91c6,577951c401fe
