ticker,buy_trade_id,sell_trade_id,buy_date,sell_date,holding_days,buy_amount_min,sell_amount_min,match_status
ZD,,252544efac4a,,2026-02-06,,,15001.0,prior_position
CMS,,4a4d9c728390,,2026-01-12,,,15001.0,prior_position
CMS,20b2b22bcaed,,2026-01-23,,,1001.0,,open
CMS,ce5964e398f0,,2026-01-23,,,1001.0,,open
CASY,9291a6f1bdb4,,2026-01-07,,,1001.0,,open
CASY,6c00b9e1c34d,,2026-01-17,,,1001.0,,open
MMI,4d06fcc96a50,,2026-01-26,,,15001.0,,open
MMI,559c48cecbcc,,2026-01-26,,,15001.0,,open
PRGS,3662b61c32fa,93d2d9ab8a27,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
PRGS,49d5195711a5,,2026-03-04,,,15001.0,,open
BLFS,4a8b17d73133,5293574c6ce7,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
BLFS,797a5ffc29d5,,2026-03-04,,,15001.0,,open
ARLO,2dce582e5543,,2026-03-30,,,15001.0,,open
ARLO,36a741c82cfb,,2026-03-30,,,15001.0,,open
PLMR,69165dba896a,,2026-01-21,,,15001.0,,open
PLMR,69165dba896a,,2026-01-21,,,,,open
PLMR,ba748e6ba294,,2026-03-30,,,50001.0,,open
NSP,607e2a27d27e,,2026-02-12,,,15001.0,,open
NSP,b8cd439dfbaa,,2026-02-12,,,15001.0,,open
NSP,bebd9f79aa94,,2026-03-30,,,15001.0,,open
ITW,12a853509521,,2026-01-06,,,500001.0,,open
ITW,52dedf6f6a24,,2026-01-06,,,500001.0,,open
ITW,a1f36ab216d2,,2026-01-07,,,1001.0,,open
ITW,3fa947e49404,,2026-01-17,,,1001.0,,open
ITW,4f6136b32df4,,2026-03-12,,,15001.0,,open
MRK,e5a66f70d9e0,,2026-03-02,,,50001.0,,open
MRK,ca160018d14a,,2026-03-11,,,15001.0,,open
MRK,a65c084ef56e,,2026-03-17,,,1001.0,,open
MRK,b576d24df44c,,2026-03-17,,,1001.0,,open
MRK,1fef907635af,,2026-03-23,,,1001.0,,open
MRK,63521879d879,,2026-03-31,,,15001.0,,open
WEC,ae608f92986e,,2026-01-12,,,1001.0,,open
WEC,d7cc5ac2edf2,,2026-01-12,,,1001.0,,open
WEC,17c45a166815,,2026-01-23,,,1001.0,,open
TGT,6cb7c9d30a53,,2026-01-23,,,1001.0,,open
TGT,f5fca860fb27,,2026-03-17,,,50001.0,,open
TGT,b0ed46e3d48a,,2026-03-17,,,1001.0,,open
TGT,c0c00c865a47,,2026-03-23,,,15001.0,,open
ABNB,,19d4cbeac556,,2026-01-21,,,15001.0,prior_position
ABNB,3be71399a3a6,,2026-01-23,,,1001.0,,open
ABNB,4fde553cf85d,,2026-02-10,,,500001.0,,open
ABNB,8aa03582c246,,2026-02-19,,,1001.0,,open
ABNB,e27b99c64b5e,,2026-02-19,,,1001.0,,open
ABNB,cea8645e523d,,2026-03-02,,,15001.0,,open
RBA,2c932530ea92,,2026-03-17,,,1001.0,,open
RBA,c0dafa6377a0,,2026-03-17,,,1001.0,,open
AMD,028be7a18066,017b882195c4,2026-01-16,2026-03-17,60.0,50001.0,15001.0,matched
AMD,8f7c6b78d6ae,,2026-02-10,,,500001.0,,open
AMD,7b80b7acc49b,,2026-02-19,,,1001.0,,open
AMD,cc915074432d,,2026-02-19,,,1001.0,,open
AMD,7371eb92a11a,,2026-03-02,,,100001.0,,open
AMD,16004fa97031,,2026-03-11,,,50001.0,,open
AMD,a6c41f4a19d8,,2026-03-25,,,15001.0,,open
AMD,97ca56596c68,,2026-03-31,,,15001.0,,open
PCAR,4e55008e21d6,,2026-03-23,,,1001.0,,open
PCAR,8653f43c0b1c,,2026-03-23,,,1001.0,,open
ADMA,,34ad3961d21a,,2026-01-21,,,15001.0,prior_position
ADMA,,49a53c92023c,,2026-01-30,,,50001.0,prior_position
ADMA,b7fe6c392faf,,2026-03-04,,,15001.0,,open
TPG,d50903ab4230,dad03683c487,2026-01-21,2026-03-18,56.0,50001.0,50001.0,matched
DV,,bb44deb5b465,,2026-01-30,,,50001.0,prior_position
ADUS,c690a856f3a3,1a392e5d95be,2026-03-04,2026-03-30,26.0,15001.0,50001.0,matched
LH,,8443e0fbc7b4,,2026-01-21,,,,prior_position
BCPC,a6a5ff4e5172,57298d08ff61,2026-03-04,2026-03-30,26.0,50001.0,15001.0,matched
L,,9741235ecc35,,2026-01-12,,,15001.0,prior_position
CSW,cbdcd16a135b,4e1f814e220b,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
BALL,4e2fab04f1da,1d26f9ea568a,2026-02-10,2026-03-11,29.0,50001.0,50001.0,matched
MSCI,29688a20a75f,7e70e7c2940c,2026-01-21,2026-01-21,0.0,15001.0,50001.0,matched
MSCI,9d15e466b0f3,,2026-03-11,,,15001.0,,open
HNI,0e03be2634e7,,2026-03-04,,,15001.0,,open
HNI,9d165264d981,,2026-03-30,,,50001.0,,open
IOSP,415e38f8e8af,,2026-03-04,,,50001.0,,open
IOSP,7daedd407256,,2026-03-30,,,50001.0,,open
EPAC,5cf3f18c5b46,b240e68cadc9,2026-03-04,2026-03-30,26.0,15001.0,50001.0,matched
CNK,7824ce840c66,,2026-01-21,,,,,open
CNK,45cd242890d3,,2026-02-26,,,15001.0,,open
CNK,7b5443470241,,2026-03-04,,,15001.0,,open
PJT,,979d61ef3c69,,2026-03-30,,,,prior_position
GEV,a8ccac481a5b,,2026-01-12,,,50001.0,,open
GEV,b5a08c5c59a0,,2026-01-21,,,1001.0,,open
GEV,9051d4cdd835,,2026-02-10,,,50001.0,,open
GEV,ac58515dda41,,2026-03-23,,,1001.0,,open
BOX,331b7e652ca1,,2026-03-04,,,15001.0,,open
BOX,c817cccb4de5,,2026-03-30,,,50001.0,,open
PRVA,83f3a2d526ea,,2026-03-30,,,,,open
CCL,c5b2cc48eff9,d04b4d3f9945,2026-02-10,2026-03-18,36.0,50001.0,15001.0,matched
CCL,86933c753bbf,,2026-03-17,,,,,open
CCL,764488e02169,,2026-03-25,,,15001.0,,open
JJSF,13250ffef8d1,ab79d76a527b,2026-01-21,2026-01-26,5.0,15001.0,15001.0,matched
DEI,,241ec8d74c86,,2026-01-26,,,15001.0,prior_position
DEI,,0408703b1fce,,2026-03-30,,,15001.0,prior_position
WD,00877e08fbcb,,2026-01-28,,,15001.0,,open
WD,a83c953a2a4e,,2026-03-30,,,15001.0,,open
VCTR,507aa08c5c20,9e8c63b5d7d7,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
NEO,c0a24f570297,525ffe608c73,2026-03-04,2026-03-30,26.0,15001.0,15001.0,matched
CVCO,d2da2b4b3755,24580ae6e285,2026-02-02,2026-03-01,27.0,15001.0,15001.0,matched
CVCO,3e599949db6a,,2026-03-04,,,15001.0,,open
HE,75067d041cee,a5144f12858f,2026-03-11,2026-03-30,19.0,15001.0,15001.0,matched
WSC,f812f4768fe4,64afaab9dd8d,2026-02-26,2026-03-30,32.0,15001.0,15001.0,matched
WSC,d31b334e4b34,,2026-03-04,,,15001.0,,open
MDT,,35ee4f12f46b,,2026-03-18,,,15001.0,prior_position
MDT,19fb079c64b1,,2026-03-23,,,1001.0,,open
HAYW,0ddf85405003,,2026-03-04,,,15001.0,,open
HAYW,221d09e8bccf,,2026-03-30,,,15001.0,,open
GEHC,c3439c424eae,,2026-03-02,,,15001.0,,open
GEHC,c97d0ad065fb,,2026-03-11,,,15001.0,,open
GEHC,e5347f1e4ede,,2026-03-12,,,15001.0,,open
FERG,7992f217d5ab,,2026-01-12,,,15001.0,,open
FERG,de230e546eec,,2026-03-31,,,1001.0,,open
TGTX,,e49ef8257a59,,2026-01-21,,,15001.0,prior_position
TGTX,7eb6f2934a8c,,2026-02-28,,,50001.0,,open
TGTX,b5467e14c1bc,,2026-03-04,,,15001.0,,open
MC,abb21e6a4557,54f34c196c87,2026-02-21,2026-03-30,37.0,15001.0,15001.0,matched
MC,5f6a7279ab26,,2026-03-04,,,15001.0,,open
TTEK,94345be35520,,2026-03-18,,,15001.0,,open
BL,bbf7b75629d3,07b7e8235025,2026-01-26,2026-02-26,31.0,15001.0,15001.0,matched
BL,f0461385ae61,,2026-03-30,,,15001.0,,open
ELV,,7dc14bee5ce6,,2025-03-18,,,15001.0,prior_position
SFM,8a748b31e021,,2026-01-12,,,15001.0,,open
SFM,f268b1b60175,,2026-02-12,,,15001.0,,open
STEP,,dc2f32a3980e,,2025-02-28,,,15001.0,prior_position
STEP,e50f502fc3fb,,2026-03-30,,,50001.0,,open
DLR,74e83848ce9b,,2026-01-06,,,250001.0,,open
DLR,e76af06ebacf,,2026-03-02,,,15001.0,,open
DLR,7634a230e7f1,,2026-03-11,,,15001.0,,open
DLR,a6def2873a25,,2026-03-17,,,500001.0,,open
CEG,,580ff97aa436,,2026-02-10,,,250001.0,prior_position
ZTS,6dc12daad632,e59cc3d4247e,2026-01-01,2026-03-17,75.0,100001.0,100001.0,matched
ZTS,75c53fc4f8cf,,2026-01-12,,,250001.0,,open
TTWO,,eec0d78a4e48,,2026-02-10,,,100001.0,prior_position
AEIS,,cdbc6ce74787,,2026-02-02,,,100001.0,prior_position
TTMI,,9a984ed745fb,,2026-01-30,,,100001.0,prior_position
CDW,1d81ee1f2a86,b6043eeb90c9,2026-02-19,2026-03-17,26.0,1001.0,1000001.0,matched
CDW,99c20e7d2276,,2026-03-11,,,15001.0,,open
CDW,61b91b097ece,,2026-03-23,,,1001.0,,open
VYM,,9d4e9051fe93,,2026-01-23,,,1000001.0,prior_position
SPY,,752269ef6124,,2026-01-05,,,1000001.0,prior_position
SPY,,12293cd3fa68,,2026-01-29,,,1000001.0,prior_position
SPY,ae5d4741f9c7,8797574483f6,2026-03-04,2026-03-15,11.0,250001.0,1000001.0,matched
SPY,4149bc01515c,,2026-03-10,,,250001.0,,open
VOO,,39f9bb79224f,,2026-01-06,,,1000001.0,prior_position
VOO,,0ed7b5b36c96,,2026-01-16,,,1000001.0,prior_position
VOO,c2a0380cca43,3820ed2d3ff9,2026-01-31,2026-03-19,47.0,1000001.0,1000001.0,matched
VOO,65ec98458978,,2026-03-02,,,1000001.0,,open
VOO,e59cd5d484df,,2026-03-25,,,500001.0,,open
JBL,8262161a3b21,,2026-02-10,,,1000001.0,,open
JBL,8262161a3b21,,2026-02-10,,,,,open
JBL,ad59ade8cd77,,2026-03-02,,,50001.0,,open
JBL,72a71eeb55d5,,2026-03-23,,,50001.0,,open
MCHP,257c3d265c88,,2026-02-10,,,500001.0,,open
MCHP,84da8bdc9e89,,2026-02-10,,,500001.0,,open
MCHP,1490aebeaddb,,2026-03-02,,,15001.0,,open
MCHP,afd47dc3db6f,,2026-03-11,,,15001.0,,open
MCHP,e1a0386ca818,,2026-03-17,,,500001.0,,open
ABT,,ae2f946834d1,,2026-01-06,,,500001.0,prior_position
ECL,,117f7dc3cd61,,2026-01-06,,,250001.0,prior_position
ECL,a96220975600,,2026-03-11,,,250001.0,,open
DHR,9abc87c4aed9,10cf01abaff8,2026-03-02,2026-03-11,9.0,15001.0,100001.0,matched
DHR,fc9230104091,bbcebe9c63a4,2026-03-12,2026-03-17,5.0,15001.0,500001.0,matched
DHR,4dd8bf6c2e8d,,2026-03-17,,,1001.0,,open
NVR,ba595b5c4aae,6f87088c8ee1,2026-01-06,2026-03-17,70.0,250001.0,500001.0,matched
NVR,a950a9eda1ba,,2026-01-07,,,250001.0,,open
NVR,efd5b81e9c5d,,2026-03-18,,,50001.0,,open
IDCC,144e4860f45c,,2026-03-23,,,100001.0,,open
CTRE,9e7554c21f3d,,2026-03-23,,,100001.0,,open
DLTR,d7af62e6e760,,2026-01-06,,,100001.0,,open
DLTR,2b1a44cada8b,,2026-02-10,,,100001.0,,open
URI,,f598700565d1,,2026-02-10,,,100001.0,prior_position
URI,9666dbd70425,,2026-03-18,,,50001.0,,open
OKTA,7d1860588387,d28491b44aae,2026-02-23,2026-03-18,23.0,1001.0,50001.0,matched
ODFL,,bcd0ceec85ef,,2026-01-06,,,50001.0,prior_position
ODFL,24cd0c550511,,2026-03-02,,,15001.0,,open
MMSI,,f0f4b86f7063,,2026-02-21,,,50001.0,prior_position
MMSI,ce071afa369b,,2026-03-30,,,100001.0,,open
PHM,,8c5240962553,,2026-03-17,,,50001.0,prior_position
MHK,a0c392a063b4,3c82d7274ef4,2026-03-04,2026-03-30,26.0,50001.0,100001.0,matched
EAT,f38f9a75bb6b,,2026-03-04,,,15001.0,,open
EAT,ae83d0829433,,2026-03-30,,,100001.0,,open
FSLR,,244cca7a011d,,2026-01-01,,,100001.0,prior_position
FSLR,bfeee6f9d461,,2026-03-02,,,15001.0,,open
NDAQ,,16eaa213fa76,,2026-02-10,,,100001.0,prior_position
NDAQ,01c720eff68c,,2026-03-11,,,15001.0,,open
MTD,,0d0e53eccbe7,,2026-03-11,,,100001.0,prior_position
ON,093d44034c6d,,2026-01-06,,,15001.0,,open
ON,28b996af78dc,,2026-02-10,,,50001.0,,open
ON,ff5ce18c5339,,2026-03-02,,,50001.0,,open
ON,9d93041d6589,,2026-03-11,,,15001.0,,open
ON,18fa19bd6686,,2026-03-23,,,15001.0,,open
DFH,0acd3f967c79,,2026-01-30,,,15001.0,,open
INTC,0682e6926f47,,2026-03-02,,,50001.0,,open
INTC,300344bc7cdb,,2026-03-11,,,15001.0,,open
INTC,52aa81c3dab0,,2026-03-13,,,15001.0,,open
INTC,c53dd8c197eb,,2026-03-25,,,15001.0,,open
MU,bd18e2b3fde7,,2026-01-11,,,50001.0,,open
MU,22160d470760,,2026-03-02,,,100001.0,,open
MU,b552761a683d,,2026-03-12,,,15001.0,,open
MU,fe3282c68237,,2026-03-17,,,1001.0,,open
MU,74ed4236c5e6,,2026-03-23,,,1001.0,,open
MU,924d786ed2ec,,2026-03-25,,,50001.0,,open
SPHR,9e34a91ffc15,,2026-03-23,,,15001.0,,open
GOOGL,39a0663c4c6e,,2026-01-10,,,100001.0,,open
GOOGL,3319cdde908b,,2026-03-02,,,500001.0,,open
GOOGL,38480699e0ae,,2026-03-11,,,250001.0,,open
GOOGL,05af9deb38d0,,2026-03-12,,,250001.0,,open
GOOGL,5416e73194ff,,2026-03-17,,,15001.0,,open
GOOGL,92f29223351d,,2026-03-17,,,15001.0,,open
GOOGL,90c29b2475de,,2026-03-17,,,15001.0,,open
GOOGL,b409e8ae17e1,,2026-03-23,,,50001.0,,open
GOOGL,cafbef31d7bc,,2026-03-31,,,250001.0,,open
DXCM,f06b1cc35a08,,2026-03-21,,,15001.0,,open
XYZ,52015863bb0e,,2026-03-02,,,15001.0,,open
XYZ,8803f9393daf,,2026-03-21,,,15001.0,,open
TKO,229d56cb579d,,2026-03-25,,,15001.0,,open
PLD,6432b2351b74,,2026-03-17,,,100001.0,,open
PLD,aa00916c3a1d,,2026-03-23,,,50001.0,,open
PLD,af7330a4a3c0,,2026-03-23,,,1001.0,,open
PLD,e3b261f2d0d3,,2026-03-25,,,15001.0,,open
GS,46d45831a737,,2026-03-02,,,15001.0,,open
GS,650b2cea05dc,,2026-03-11,,,15001.0,,open
GS,719da4519911,,2026-03-17,,,1001.0,,open
GS,25e52fba4dab,,2026-03-21,,,15001.0,,open
GS,e4cf05137dfc,,2026-03-23,,,15001.0,,open
PSMT,5f7dd79c55ba,,2026-03-02,,,15001.0,,open
PSMT,3abef632da6c,,2026-03-11,,,15001.0,,open
PSMT,d543255bede9,,2026-03-25,,,15001.0,,open
LYV,7fe6a8c88e71,,2026-03-25,,,15001.0,,open
ARCC,d6fe1eac54dc,,2026-03-17,,,50001.0,,open
RMD,36f0f910e9c1,,2026-03-02,,,50001.0,,open
RMD,e1635d44c597,,2026-03-11,,,15001.0,,open
RITM,145745ac955f,,2026-03-01,,,50001.0,,open
RITM,2f6d6a89a143,,2026-03-23,,,50001.0,,open
LAUR,28ea4e44033e,,2026-03-23,,,50001.0,,open
LAUR,893faf07d6c0,,2026-03-30,,,15001.0,,open
OKE,1e58f4d5c2f7,,2026-01-21,,,50001.0,,open
OKE,f7d46b4ca158,,2026-01-23,,,15001.0,,open
OKE,b1cad9eabb05,,2026-03-11,,,1001.0,,open
OKE,1685ccaf24cc,,2026-03-12,,,15001.0,,open
STZ,b0a05b28311b,,2026-01-06,,,50001.0,,open
GFF,493c87c258f4,,2026-03-30,,,50001.0,,open
TSLX,d0509beee1bb,,2026-03-17,,,50001.0,,open
APAM,e9e4786b87ba,,2026-01-30,,,50001.0,,open
APAM,fef39609f403,,2026-03-04,,,15001.0,,open
TXN,fdfad4d91dc6,,2026-01-12,,,1000001.0,,open
TXN,6e9351857ae2,,2026-01-23,,,50001.0,,open
TXN,55bc6cdb23ce,,2026-01-31,,,15001.0,,open
TXN,f9b338728aec,,2026-03-16,,,15001.0,,open
TMO,b0873f400612,,2026-03-02,,,15001.0,,open
TMO,3dedfe6d24a3,,2026-03-11,,,15001.0,,open
TMO,c1d450b25288,,2026-03-21,,,15001.0,,open
VLO,fa779fd62c6b,,2026-03-23,,,15001.0,,open
DELL,86a0b9dca105,,2026-02-10,,,1000001.0,,open
DELL,c1f7bbb452b3,,2026-03-02,,,15001.0,,open
DELL,374560573f69,,2026-03-11,,,15001.0,,open
DELL,e3681898fe70,,2026-03-23,,,1001.0,,open
NUE,cda7e1de8eee,,2026-03-31,,,15001.0,,open
EVRG,6b29b77743db,,2026-03-12,,,15001.0,,open
EVRG,a2d2a836027f,,2026-03-23,,,15001.0,,open
TECH,19dd0fa72cba,,2026-03-23,,,15001.0,,open
ADI,023caef312a6,,2026-03-02,,,100001.0,,open
ADI,d02891469f64,,2026-03-11,,,15001.0,,open
ADI,cd903bedb346,,2026-03-11,,,1001.0,,open
ADI,57a2acafc768,,2026-03-12,,,15001.0,,open
ADI,469946e92ed5,,2026-03-31,,,15001.0,,open
STT,7499ece96315,,2026-03-23,,,15001.0,,open
WELL,38777c7ac6ce,,2026-01-12,,,1001.0,,open
WELL,edb4de2c8efc,,2026-03-23,,,15001.0,,open
OSIS,74c0eefa29f3,,2026-03-04,,,15001.0,,open
HPQ,a9298dba3029,,2026-01-21,,,15001.0,,open
HPQ,0e577428862e,,2026-03-02,,,15001.0,,open
YUM,1266afd55232,,2026-01-21,,,15001.0,,open
YUM,cddc13fb6a4b,,2026-03-17,,,1001.0,,open
NI,1cd533e48bae,,2026-01-21,,,15001.0,,open
NI,232194f1b020,,2026-03-14,,,1001.0,,open
EXPD,a3a5171501bf,,2026-03-02,,,15001.0,,open
EXPD,4e5288b1e4c9,,2026-03-12,,,15001.0,,open
IAC,8be7fcbee8d7,,2026-03-04,,,15001.0,,open
STLD,cf7e8db0b014,,2026-03-31,,,15001.0,,open
TEL,74a72be84d34,,2025-03-11,,,15001.0,,open
TEL,6a310f0b19a4,,2026-02-10,,,100001.0,,open
TEL,cd675c3bbb26,,2026-03-23,,,1001.0,,open
TEL,5d39c44e0997,,2026-03-31,,,15001.0,,open
CURB,895c1c5fb230,,2026-01-28,,,15001.0,,open
CURB,d0c06638c7d3,,2026-03-30,,,15001.0,,open
DECK,a4531ed76656,,2026-01-06,,,15001.0,,open
DECK,d69a5aecc471,,2026-03-02,,,15001.0,,open
ROK,46378c747b5c,,2026-03-02,,,15001.0,,open
ROK,ef33d2b64fe2,,2026-03-11,,,15001.0,,open
DAL,84f5daaad3d5,,2026-03-11,,,15001.0,,open
DAL,5d5a5700cacc,,2026-03-17,,,1001.0,,open
ZBH,4f934dd36757,,2026-03-11,,,15001.0,,open
ZBH,1c857423d7e2,,2026-03-23,,,1001.0,,open
LZ,434b122b711d,,2026-03-30,,,15001.0,,open
KLAC,7f82b26eee48,,2026-03-02,,,100001.0,,open
KLAC,5036aca8c9ea,,2026-03-21,,,15001.0,,open
KEYS,89324a83bcbe,,2026-03-02,,,,,open
KEYS,5b686446b3ef,,2026-03-11,,,15001.0,,open
KEYS,48e7d33c8bf1,,2026-03-23,,,15001.0,,open
CMI,778e9f53c726,,2026-03-02,,,15001.0,,open
CMI,ee6eeecacb13,,2026-03-23,,,15001.0,,open
MLM,f61f5be4b256,,2026-01-06,,,15001.0,,open
MLM,edc2b96584d3,,2026-03-23,,,15001.0,,open
GNRC,e4d39eb1c8cf,,2026-03-02,,,15001.0,,open
GNRC,cc042e4254be,,2026-03-17,,,15001.0,,open
GNRC,f7681229ac4f,,2026-03-23,,,15001.0,,open
BEN,9de2b9a72dfc,,2026-03-31,,,15001.0,,open
FCX,4eb8ee3692fc,,2026-03-11,,,15001.0,,open
FCX,8768542a830d,,2026-03-23,,,15001.0,,open
WHR,3bbf402d6838,,2026-03-11,,,15001.0,,open
RTX,942dce232e4d,,2026-03-02,,,15001.0,,open
RTX,cf5ee83bea69,,2026-03-11,,,15001.0,,open
RAL,612ccf8adda2,,2026-01-30,,,15001.0,,open
RAL,3a8faa73fdad,,2026-02-02,,,15001.0,,open
RAL,9de0b8e399cd,,2026-03-04,,,15001.0,,open
LKQ,a451e23fbd54,,2026-02-21,,,15001.0,,open
LKQ,44d27a94f800,,2026-03-04,,,15001.0,,open
ALGN,822e1445328b,,2026-03-23,,,15001.0,,open
XLY,d51746b1bbd0,,2026-03-10,,,100001.0,,open
ARE,6af3a9a758d9,,2026-01-06,,,100001.0,,open
XLE,d9da06afa32e,,2026-03-05,,,500001.0,,open
IEMG,7a916bce161f,,2026-03-04,,,500001.0,,open
IEMG,2f11fa0d9d6c,,2026-03-10,,,500001.0,,open
TT,30d7f06fa940,,2026-01-21,,,1001.0,,open
TT,ac45d3820c58,,2026-03-02,,,15001.0,,open
TT,1809c99fb545,,2026-03-11,,,1000001.0,,open
TT,ff504eba98c3,,2026-03-12,,,15001.0,,open
FFIV,5e03c09e3be6,,2026-01-06,,,250001.0,,open
FFIV,8a3e8e0538a1,,2026-03-02,,,15001.0,,open
FFIV,d0ac5e5072e8,,2026-03-12,,,15001.0,,open
XEL,a3403a1f14ac,,2026-01-06,,,250001.0,,open
XEL,fc07663ea34e,,2026-01-23,,,1001.0,,open
DVA,daeba80883fb,,2026-02-10,,,250001.0,,open
DVA,3c07221e2425,,2026-03-17,,,1001.0,,open
XLK,5cae401bdea0,,2026-03-10,,,250001.0,,open
EW,cd48bd4b6799,,2026-02-10,,,500001.0,,open
EW,448f6a5f651f,,2026-03-02,,,15001.0,,open
EW,0e3f2b30cfd2,,2026-03-11,,,15001.0,,open
HON,b2c95b0abadd,,2026-03-12,,,15001.0,,open
HON,d5e5f247ccc8,,2026-03-17,,,250001.0,,open
HON,e96e8c719146,,2026-03-17,,,1001.0,,open
MTCH,a1785603d442,,2026-03-23,,,100001.0,,open
NET,17dcdaebee7b,,2026-02-12,,,50001.0,,open
CHTR,ba400e34d7c1,,2026-01-06,,,50001.0,,open
Q,d5da90fe7ab2,,2026-01-10,,,100001.0,,open
Q,1f52aa7a366f,,2026-03-02,,,50001.0,,open
Q,5f0959a9811e,,2026-03-12,,,15001.0,,open
Q,f90a6f520661,,2026-03-17,,,100001.0,,open
LIF,20bcc02ad5db,,2026-03-23,,,50001.0,,open
GNR,9fa84cb63a35,,2026-03-10,,,,,open
TPR,affe63c7c6d9,,2026-03-17,,,50001.0,,open
SLM,c849f21a69c5,,2026-03-11,,,50001.0,,open
AEE,1751d036b0e5,,2026-01-06,,,100001.0,,open
AEE,4bf46d819a1b,,2026-01-13,,,1001.0,,open
MDLZ,0c9b23f9cd33,,2026-01-21,,,100001.0,,open
MDLZ,7500356099a2,,2026-01-23,,,15001.0,,open
XLF,f16780766a8e,,2026-03-10,,,100001.0,,open
COHR,7f875d09cadd,,2026-01-25,,,100001.0,,open
PBOG,f424f603e7bd,,2026-03-17,,,100001.0,,open
IR,f85ff62eec3b,,2026-01-06,,,100001.0,,open
CPAY,033f0c86077e,,2026-01-06,,,100001.0,,open
LAD,ed5da42f203e,,2026-03-18,,,50001.0,,open
MIR,e07fddb126a4,,2026-01-26,,,15001.0,,open
MIR,904f2222439f,,2026-03-30,,,50001.0,,open
PRIM,338e938845c1,,2026-03-04,,,50001.0,,open
VRTX,354609beda37,,2026-01-06,,,50001.0,,open
VRTX,ce434e0e5d6f,,2026-02-11,,,1001.0,,open
VRTX,9be37ff35917,,2026-03-02,,,15001.0,,open
VRTX,6ae2d896b591,,2026-03-12,,,15001.0,,open
HEZU,7a36a0132e1b,,2026-03-10,,,100001.0,,open
IPAC,f6e0c0bd65cf,,2026-01-10,,,100001.0,,open
WAY,0bae29aff41b,,2026-02-21,,,100001.0,,open
XLP,2f0f0f294090,,2026-01-10,,,100001.0,,open
ED,fdd5363e6fce,,2026-01-23,,,1001.0,,open
DRI,64911cb0cb83,,2026-01-23,,,1001.0,,open
LNT,ae64d4608cec,,2026-01-23,,,,,open
ARES,c9ea2121928b,,2026-03-17,,,1001.0,,open
CLSM,f2e8975dc630,,2026-03-17,,,1001.0,,open
BGC,0d7dec3d3d63,,2026-01-26,,,15001.0,,open
BGC,d30b4dd505f1,,2026-03-04,,,15001.0,,open
CABO,da45e5057ccf,,2026-01-30,,,15001.0,,open
CRH,497bd6fa222c,,2026-01-08,,,15001.0,,open
GOLF,e5c81bea6765,,2026-03-30,,,15001.0,,open
WERN,a37f142d461f,,2026-03-30,,,15001.0,,open
PRLB,94503cca0ee1,,2026-03-30,,,15001.0,,open
INSM,b8b78aa26e3e,,2026-01-23,,,1001.0,,open
INSM,ee39f1ae6166,,2026-02-19,,,1001.0,,open
PPL,0ebf92af1dcc,,2026-01-23,,,1001.0,,open
PPL,652cb23ccb80,,2026-03-17,,,1001.0,,open
AMN,ba70e9c19409,,2026-01-28,,,15001.0,,open
PEG,4bf3226c4e17,,2026-01-23,,,1001.0,,open
WWD,dc1cd9c2bfbb,,2026-03-11,,,1001.0,,open
RGLD,e2280083c6cd,,2026-03-31,,,1001.0,,open
MCK,f94cdaa3f073,,2026-03-23,,,1001.0,,open
ETR,76e92a6fd01f,,2026-03-11,,,15001.0,,open
ETR,f32f757720a1,,2026-03-17,,,1001.0,,open
IFF,ed3f8854be1c,,2026-03-17,,,1001.0,,open
FANG,7c1afbf10f94,,2026-03-23,,,1001.0,,open
EQT,37d07d7e488c,,2026-03-11,,,1001.0,,open
ENTG,6ec012b03bb3,,2026-03-23,,,1001.0,,open
TSN,507ae8d5fc07,,2026-03-17,,,1001.0,,open
APG,184cf3fadec0,,2026-03-17,,,1001.0,,open
FE,bbd89979f41b,,2026-01-23,,,1001.0,,open
FE,5428109caffe,,2026-03-02,,,15001.0,,open
VITL,9c1e6273ce9e,,2026-02-21,,,15001.0,,open
VITL,1308dd7a9865,,2026-03-23,,,1001.0,,open
CSX,66ee738c928d,,2026-03-17,,,1001.0,,open
CW,d0dc26e5b129,,2026-03-23,,,1001.0,,open
MNST,a086e6f86078,,2026-03-23,,,1001.0,,open
INTU,1f7ca39d7620,,2026-01-23,,,15001.0,,open
INTU,696f8ad9899b,,2026-02-19,,,1001.0,,open
PTEN,21e7af034219,,2026-03-04,,,15001.0,,open
DD,739f41bab099,,2026-03-11,,,15001.0,,open
SDGR,4288443229ea,,2026-03-30,,,15001.0,,open
LGIH,42ed57609a4f,,2026-03-13,,,15001.0,,open
NOG,698d95a1aaee,,2026-03-04,,,15001.0,,open
WBD,46da0ac4f058,,2026-03-12,,,15001.0,,open
APD,4056455ae3a6,,2026-03-11,,,15001.0,,open
KVUE,63ce2890f968,,2026-01-06,,,15001.0,,open
GDYN,601c7ba60f9d,,2026-03-30,,,15001.0,,open
KKR,dc9153db7963,,2026-03-02,,,15001.0,,open
KKR,4595a601e4bd,,2026-03-12,,,15001.0,,open
CNR,db76298087ae,,2026-03-04,,,15001.0,,open
KNTK,d0b099f7fb8d,,2026-03-04,,,15001.0,,open
ENR,03804825dbec,,2026-03-04,,,15001.0,,open
